Timestamp,Latitude,Longitude,Speed,Road Type,Vehicle Type,Vehicle Count,Congestion Score
2025-01-12 19:00:00,12.918796387968174,77.50195416948384,93,Highway,Truck,46,0.48936170212765956
2025-01-12 20:00:00,13.015656028199235,77.56529226164879,34,Main Road,Truck,159,9.085714285714285
2025-01-12 21:00:00,12.907188454759348,77.60354232867694,49,Highway,Bike,15,0.3
2025-01-12 22:00:00,12.993119603626493,77.51757329982897,97,Main Road,Truck,42,0.8571428571428571
2025-01-12 23:00:00,13.008528926941516,77.57012538624184,23,Service Road,Bike,102,12.75
2025-01-13 00:00:00,12.957308250425656,77.50664062175828,35,Main Road,Car,175,9.722222222222221
2025-01-13 01:00:00,13.018166652113802,77.515715699431,96,Highway,Car,23,0.23711340206185566
2025-01-13 02:00:00,12.90610004998781,77.57938465524032,31,Highway,Bike,196,6.125
2025-01-13 03:00:00,12.907469637749843,77.5265431508086,57,Service Road,Bike,138,7.137931034482759
2025-01-13 04:00:00,13.064520112131932,77.61350816965232,92,Highway,Bike,178,1.913978494623656
2025-01-13 05:00:00,12.972038128282252,77.63789299382745,60,Service Road,Truck,120,5.9016393442622945
2025-01-13 06:00:00,12.925412102530377,77.66011733982182,12,Highway,Car,117,9.0
2025-01-13 07:00:00,13.00444865201096,77.54003004884896,51,Highway,Bike,174,3.3461538461538463
2025-01-13 08:00:00,13.053998710619721,77.53349651645182,28,Service Road,Truck,69,7.137931034482759
2025-01-13 09:00:00,12.943164205499368,77.52091356806687,82,Main Road,Car,103,2.4819277108433737
2025-01-13 10:00:00,13.0245780951638,77.62728604990873,37,Highway,Truck,76,2.0
2025-01-13 11:00:00,12.917069492998754,77.64129514529738,93,Main Road,Car,191,4.0638297872340425
2025-01-13 12:00:00,12.910336344233722,77.50631722896513,54,Highway,Truck,56,1.018181818181818
2025-01-13 13:00:00,13.00627092631363,77.68724244924874,80,Highway,Car,122,1.5061728395061729
2025-01-13 14:00:00,13.008127024322022,77.5103942567303,87,Highway,Car,179,2.034090909090909
2025-01-13 15:00:00,13.027485980299641,77.60825926706022,72,Highway,Truck,124,1.6986301369863013
2025-01-13 16:00:00,13.045218266744532,77.64181210389019,82,Main Road,Bike,11,0.26506024096385544
2025-01-13 17:00:00,13.095170415892506,77.67419382474922,28,Main Road,Car,15,1.0344827586206897
2025-01-13 18:00:00,13.00326006966024,77.64281738642649,56,Highway,Bike,107,1.8771929824561404
2025-01-13 19:00:00,12.96459129458825,77.66034561661397,23,Highway,Truck,65,2.7083333333333335
2025-01-13 20:00:00,13.05903723895374,77.56789003850857,47,Main Road,Bike,72,3.0
2025-01-13 21:00:00,12.954166450252416,77.6629650227493,62,Service Road,Bike,157,7.476190476190476
2025-01-13 22:00:00,12.987794284141128,77.51602296927693,70,Service Road,Bike,144,6.084507042253521
2025-01-13 23:00:00,12.915691276268454,77.6789633312121,45,Main Road,Bike,158,6.869565217391305
2025-01-14 00:00:00,12.905070148683091,77.60951847523074,49,Highway,Bike,106,2.12
2025-01-14 01:00:00,13.092529682935584,77.6634595539925,90,Highway,Car,114,1.2527472527472527
2025-01-14 02:00:00,13.06719602410244,77.59046365690367,39,Service Road,Car,144,10.8
2025-01-14 03:00:00,13.03919484121874,77.6287155390393,18,Service Road,Car,175,27.631578947368425
2025-01-14 04:00:00,12.981790588882854,77.60528053218722,73,Main Road,Truck,55,1.4864864864864864
2025-01-14 05:00:00,12.93465886401417,77.64631790435106,42,Service Road,Bike,121,8.44186046511628
2025-01-14 06:00:00,12.931287408534217,77.51632599640612,61,Main Road,Car,169,5.451612903225806
2025-01-14 07:00:00,12.95004857963292,77.51207041679811,98,Service Road,Truck,50,1.5151515151515151
2025-01-14 08:00:00,13.009845332941223,77.54942064680203,23,Service Road,Car,57,7.125
2025-01-14 09:00:00,13.042919184540013,77.53190893602263,84,Service Road,Car,92,3.2470588235294118
2025-01-14 10:00:00,13.032039475343547,77.67435671331845,62,Highway,Bike,125,1.9841269841269842
2025-01-14 11:00:00,12.955986779389189,77.54384279747161,68,Highway,Truck,17,0.2463768115942029
2025-01-14 12:00:00,13.090973056132638,77.69517305116383,87,Highway,Bike,93,1.0568181818181819
2025-01-14 13:00:00,13.047579383339153,77.56737915835423,50,Service Road,Bike,129,7.588235294117647
2025-01-14 14:00:00,13.01087081050228,77.53642358313775,77,Main Road,Car,122,3.128205128205128
2025-01-14 15:00:00,13.022344149246871,77.6579397014285,77,Main Road,Bike,58,1.4871794871794872
2025-01-14 16:00:00,12.983920012485559,77.63174155510018,17,Main Road,Truck,189,21.0
2025-01-14 17:00:00,12.949546197900231,77.59963914329063,11,Main Road,Bike,120,20.0
2025-01-14 18:00:00,12.971194535730252,77.61107271018753,95,Highway,Bike,122,1.2708333333333333
2025-01-14 19:00:00,13.051569222092875,77.64384035565446,50,Highway,Bike,8,0.1568627450980392
2025-01-14 20:00:00,12.902878697725951,77.54569094826626,64,Service Road,Car,79,3.6461538461538456
2025-01-14 21:00:00,12.923214528101383,77.69926678321136,25,Service Road,Truck,53,6.115384615384615
2025-01-14 22:00:00,12.909200528404352,77.69495863242936,71,Main Road,Car,11,0.3055555555555556
2025-01-14 23:00:00,12.908145760463794,77.63006513726938,57,Highway,Car,114,1.9655172413793103
2025-01-15 00:00:00,13.071092116802202,77.53990849018582,39,Main Road,Car,126,6.3
2025-01-15 01:00:00,13.040731571876005,77.63604564848626,21,Service Road,Car,15,2.0454545454545454
2025-01-15 02:00:00,12.994834765817465,77.51443968179584,44,Service Road,Car,96,6.4
2025-01-15 03:00:00,12.9195668321302,77.50613050044116,20,Main Road,Truck,186,17.714285714285715
2025-01-15 04:00:00,12.998323175023366,77.55153657770224,73,Service Road,Bike,177,7.175675675675676
2025-01-15 05:00:00,12.994694354156113,77.59252459134787,59,Main Road,Car,27,0.9
2025-01-15 06:00:00,12.934640373982003,77.67365450108169,94,Highway,Car,32,0.3368421052631579
2025-01-15 07:00:00,12.986770329847594,77.64543381395326,30,Main Road,Truck,115,7.419354838709677
2025-01-15 08:00:00,12.979700946879476,77.64854130424,78,Highway,Truck,61,0.7721518987341772
2025-01-15 09:00:00,13.023170019610443,77.58509866688962,57,Highway,Bike,30,0.5172413793103449
2025-01-15 10:00:00,13.027018730173529,77.5691869985094,29,Service Road,Truck,157,15.7
2025-01-15 11:00:00,12.909060801954409,77.57420775259692,76,Service Road,Bike,58,2.25974025974026
2025-01-15 12:00:00,12.974922522925294,77.69752991274721,53,Service Road,Car,33,1.8333333333333335
2025-01-15 13:00:00,13.025171983142847,77.5080218382825,42,Main Road,Car,101,4.6976744186046515
2025-01-15 14:00:00,13.000627251716018,77.6734062992245,82,Main Road,Bike,168,4.048192771084337
2025-01-15 15:00:00,13.071297968237664,77.61573508171448,70,Service Road,Truck,18,0.7605633802816901
2025-01-15 16:00:00,13.03173872632379,77.58772308383791,18,Main Road,Bike,82,8.631578947368421
2025-01-15 17:00:00,12.932586885416287,77.64505153208303,77,Service Road,Truck,39,1.5
2025-01-15 18:00:00,12.914113749480086,77.59733378828494,44,Main Road,Car,34,1.511111111111111
2025-01-15 19:00:00,13.028483855641262,77.67468464761633,90,Highway,Truck,96,1.054945054945055
2025-01-15 20:00:00,12.905302262108325,77.68014037280226,97,Highway,Bike,21,0.21428571428571427
2025-01-15 21:00:00,13.017155116254692,77.58434418537469,74,Service Road,Bike,199,7.96
2025-01-15 22:00:00,13.08804604828499,77.55536555944701,17,Main Road,Car,162,18.0
2025-01-15 23:00:00,13.015094835575177,77.61847006571867,54,Main Road,Truck,97,3.5272727272727273
2025-01-16 00:00:00,12.977633985241305,77.68247266912334,96,Highway,Truck,177,1.824742268041237
2025-01-16 01:00:00,13.02865764368847,77.54213243780113,56,Highway,Truck,83,1.456140350877193
2025-01-16 02:00:00,12.991650578098303,77.6245933167127,49,Service Road,Car,114,6.84
2025-01-16 03:00:00,13.009123357863187,77.6263120440185,85,Highway,Truck,183,2.127906976744186
2025-01-16 04:00:00,13.088292961755304,77.64662260448306,63,Service Road,Bike,106,4.96875
2025-01-16 05:00:00,12.977220527560155,77.52631353702546,85,Highway,Truck,110,1.2790697674418605
2025-01-16 06:00:00,13.092238112764782,77.64316499293642,55,Highway,Car,51,0.9107142857142857
2025-01-16 07:00:00,13.081070128391213,77.68180650413314,56,Main Road,Truck,185,6.491228070175438
2025-01-16 08:00:00,12.93915822695786,77.53593662177406,24,Highway,Truck,68,2.72
2025-01-16 09:00:00,12.913872260175033,77.54750866498478,28,Highway,Bike,170,5.862068965517241
2025-01-16 10:00:00,12.920155600275486,77.69427901880833,35,Service Road,Truck,68,5.666666666666666
2025-01-16 11:00:00,12.90364436513031,77.53619539054189,61,Highway,Bike,91,1.467741935483871
2025-01-16 12:00:00,12.918888592151186,77.67087701867392,31,Service Road,Bike,11,1.03125
2025-01-16 13:00:00,13.03660135468327,77.5984555712896,30,Highway,Car,26,0.8387096774193549
2025-01-16 14:00:00,12.914237729692045,77.54944621488063,60,Highway,Bike,85,1.3934426229508197
2025-01-16 15:00:00,12.963795126058752,77.6741499802545,47,Service Road,Bike,173,10.8125
2025-01-16 16:00:00,13.068975062193891,77.58906105100053,29,Main Road,Car,78,5.2
2025-01-16 17:00:00,12.904654387147165,77.60296347078594,38,Service Road,Bike,142,10.923076923076923
2025-01-16 18:00:00,13.062893696517786,77.57184667387996,60,Service Road,Car,189,9.295081967213115
2025-01-16 19:00:00,12.95637095495468,77.61859017028699,13,Service Road,Truck,139,29.785714285714285
2025-01-16 20:00:00,12.923632965524332,77.532704774517,64,Main Road,Car,129,3.9692307692307693
2025-01-16 21:00:00,13.03934743307283,77.57821630733035,80,Highway,Bike,54,0.6666666666666666
2025-01-16 22:00:00,13.025788569355976,77.69388246446707,37,Service Road,Car,56,4.421052631578947
2025-01-16 23:00:00,13.075494402705411,77.55162668654023,13,Service Road,Bike,165,35.35714285714286
2025-01-17 00:00:00,13.047014208760777,77.63134733290826,31,Main Road,Truck,5,0.3125
2025-01-17 01:00:00,13.060696186076969,77.56503801284494,85,Service Road,Car,185,6.453488372093023
2025-01-17 02:00:00,12.956406914514261,77.65469462513732,54,Highway,Truck,192,3.4909090909090907
2025-01-17 03:00:00,12.935487908755945,77.52617473214367,76,Main Road,Bike,166,4.311688311688312
2025-01-17 04:00:00,13.050122950328172,77.69396420901572,95,Highway,Bike,8,0.08333333333333333
2025-01-17 05:00:00,13.061366947853452,77.59075790827673,75,Highway,Truck,149,1.9605263157894737
2025-01-17 06:00:00,13.098101028400134,77.54721009266929,97,Main Road,Car,136,2.7755102040816326
2025-01-17 07:00:00,12.982523535382285,77.514699349466,43,Service Road,Car,175,11.931818181818182
2025-01-17 08:00:00,12.974403617158556,77.5339515810175,64,Highway,Bike,8,0.12307692307692308
2025-01-17 09:00:00,13.0552825921484,77.60395478971121,10,Highway,Truck,5,0.45454545454545453
2025-01-17 10:00:00,12.968160708050604,77.56740063528626,81,Highway,Truck,75,0.9146341463414634
2025-01-17 11:00:00,13.086151465120713,77.66577667317652,96,Highway,Car,182,1.8762886597938144
2025-01-17 12:00:00,13.071682550368601,77.58617750473236,47,Main Road,Car,193,8.041666666666666
2025-01-17 13:00:00,12.985798805475003,77.54974285451753,15,Main Road,Car,39,4.875
2025-01-17 14:00:00,13.0501742135583,77.6234289973208,95,Highway,Truck,12,0.125
2025-01-17 15:00:00,13.050908574816937,77.6413554433771,34,Service Road,Car,156,13.371428571428572
2025-01-17 16:00:00,12.920624773767187,77.53340838158019,91,Highway,Car,40,0.43478260869565216
2025-01-17 17:00:00,13.080510581335913,77.53352384325767,26,Service Road,Bike,182,20.22222222222222
2025-01-17 18:00:00,13.001050474489572,77.5073342853867,70,Highway,Car,127,1.7887323943661972
2025-01-17 19:00:00,13.065291493221547,77.64728040301313,21,Service Road,Car,47,6.409090909090908
2025-01-17 20:00:00,12.964009920206122,77.63276090552436,15,Highway,Truck,31,1.9375
2025-01-17 21:00:00,13.079104645699239,77.59492617514996,99,Service Road,Truck,36,1.08
2025-01-17 22:00:00,12.977840335746833,77.66883408979385,36,Highway,Bike,82,2.2162162162162162
2025-01-17 23:00:00,12.90216753029606,77.66113403059002,17,Highway,Car,125,6.944444444444445
2025-01-18 00:00:00,13.081076395283853,77.61707087287935,92,Service Road,Bike,150,4.838709677419354
2025-01-18 01:00:00,12.918257335357227,77.67365425610265,74,Main Road,Truck,160,4.266666666666667
2025-01-18 02:00:00,12.963862727518084,77.54116824200736,66,Service Road,Bike,161,7.208955223880597
2025-01-18 03:00:00,13.090012393410161,77.52238392387954,49,Main Road,Truck,20,0.8
2025-01-18 04:00:00,13.09012142938751,77.5539499223034,23,Highway,Bike,103,4.291666666666667
2025-01-18 05:00:00,13.014687577624658,77.51141737121786,44,Service Road,Bike,51,3.4
2025-01-18 06:00:00,13.02636744243396,77.6062339056002,57,Service Road,Car,191,9.879310344827587
2025-01-18 07:00:00,12.989689104395664,77.687321138459,93,Service Road,Bike,35,1.1170212765957446
2025-01-18 08:00:00,12.958642154339612,77.5078687081337,65,Main Road,Car,8,0.24242424242424243
2025-01-18 09:00:00,12.965732909073983,77.52442198280201,58,Main Road,Car,169,5.728813559322034
2025-01-18 10:00:00,13.034503691215408,77.59043980565669,22,Highway,Car,21,0.9130434782608695
2025-01-18 11:00:00,13.050474905887535,77.68677500350559,70,Main Road,Car,43,1.2112676056338028
2025-01-18 12:00:00,13.058315808745169,77.56323122099535,58,Main Road,Bike,52,1.7627118644067796
2025-01-18 13:00:00,13.05792362855891,77.60144696173768,55,Highway,Truck,178,3.1785714285714284
2025-01-18 14:00:00,12.918241220609739,77.50831457181008,71,Service Road,Truck,180,7.5
2025-01-18 15:00:00,12.998884060940517,77.52966864019241,17,Service Road,Truck,43,7.166666666666666
2025-01-18 16:00:00,12.91151175200333,77.69732602459177,52,Highway,Bike,136,2.5660377358490565
2025-01-18 17:00:00,13.009905776464747,77.69302373928721,29,Service Road,Car,34,3.4
2025-01-18 18:00:00,12.988306100274675,77.50098799618688,99,Main Road,Truck,162,3.24
2025-01-18 19:00:00,13.077540836551659,77.69036235708465,48,Highway,Bike,26,0.5306122448979592
2025-01-18 20:00:00,12.970183002510415,77.6278239875631,94,Highway,Car,70,0.7368421052631579
2025-01-18 21:00:00,12.92341340328552,77.67358365890401,58,Highway,Truck,112,1.8983050847457628
2025-01-18 22:00:00,12.928598336410568,77.59094797112677,73,Service Road,Car,16,0.6486486486486487
2025-01-18 23:00:00,13.052302126343495,77.60311920571586,71,Highway,Truck,40,0.5555555555555556
2025-01-19 00:00:00,13.023643612663252,77.59776931605138,63,Highway,Truck,22,0.34375
2025-01-19 01:00:00,12.920224535224559,77.63337285150922,18,Highway,Truck,94,4.947368421052632
2025-01-19 02:00:00,12.916821361223,77.52793025095126,97,Service Road,Car,185,5.663265306122449
2025-01-19 03:00:00,13.040193826291825,77.50599471797453,46,Main Road,Bike,5,0.2127659574468085
2025-01-19 04:00:00,12.914552601272838,77.56158598831824,58,Highway,Car,131,2.2203389830508473
2025-01-19 05:00:00,13.06437201185807,77.64093615254733,50,Main Road,Truck,190,7.450980392156863
2025-01-19 06:00:00,13.041248445431298,77.5403706904246,26,Service Road,Car,94,10.444444444444445
2025-01-19 07:00:00,12.916269756128381,77.63468648666499,97,Service Road,Bike,91,2.7857142857142856
2025-01-19 08:00:00,12.916967542817039,77.69398240922146,30,Service Road,Car,94,9.096774193548388
2025-01-19 09:00:00,13.097327915700236,77.51878014315788,60,Service Road,Bike,138,6.786885245901638
2025-01-19 10:00:00,12.974854159151224,77.63452042364503,68,Main Road,Bike,74,2.1449275362318843
2025-01-19 11:00:00,12.974128429413378,77.58875004386091,48,Highway,Car,48,0.9795918367346939
2025-01-19 12:00:00,13.0625599134515,77.6736284508755,64,Service Road,Truck,156,7.199999999999999
2025-01-19 13:00:00,13.089449715476771,77.53542995788948,50,Service Road,Bike,90,5.294117647058823
2025-01-19 14:00:00,13.097200212764573,77.63852519044524,48,Main Road,Car,23,0.9387755102040817
2025-01-19 15:00:00,13.050675637051787,77.66762305792962,22,Main Road,Bike,105,9.130434782608695
2025-01-19 16:00:00,12.975251917106183,77.6889228438948,73,Service Road,Truck,150,6.081081081081082
2025-01-19 17:00:00,12.916700143339733,77.63664960565794,20,Highway,Car,99,4.714285714285714
2025-01-19 18:00:00,13.055429383185487,77.59943495280169,28,Highway,Car,105,3.6206896551724137
2025-01-19 19:00:00,13.011680849947162,77.62356944804024,20,Service Road,Car,34,4.857142857142858
2025-01-19 20:00:00,12.984844401849395,77.67378099689574,86,Main Road,Truck,174,4.0
2025-01-19 21:00:00,13.081270877018946,77.61412194932777,55,Service Road,Bike,37,1.9821428571428572
2025-01-19 22:00:00,12.92223949646123,77.50607741193937,54,Service Road,Car,16,0.8727272727272727
2025-01-19 23:00:00,12.998525020858171,77.6861897391014,10,Main Road,Bike,122,22.181818181818183
2025-01-20 00:00:00,12.902270728953484,77.63790535020631,49,Service Road,Bike,98,5.88
2025-01-20 01:00:00,12.993732128398825,77.63530267715545,28,Service Road,Truck,159,16.448275862068964
2025-01-20 02:00:00,12.911260655136369,77.54313503047955,85,Service Road,Car,171,5.965116279069767
2025-01-20 03:00:00,12.923763583253615,77.63177709404653,81,Main Road,Bike,141,3.4390243902439024
2025-01-20 04:00:00,12.923505249355422,77.57877288113083,81,Highway,Car,153,1.8658536585365855
2025-01-20 05:00:00,13.029842060423213,77.6302465954083,70,Highway,Car,80,1.1267605633802817
2025-01-20 06:00:00,13.049208975853084,77.5213186060616,21,Main Road,Truck,33,3.0
2025-01-20 07:00:00,13.016673753019433,77.63156906092061,70,Highway,Car,165,2.323943661971831
2025-01-20 08:00:00,13.092434509694908,77.69988274515414,42,Service Road,Car,194,13.534883720930232
2025-01-20 09:00:00,12.974974115904741,77.5096424077721,54,Highway,Bike,121,2.2
2025-01-20 10:00:00,12.957142417256373,77.69543483684427,99,Service Road,Truck,19,0.5700000000000001
2025-01-20 11:00:00,13.073719825637891,77.58138159214458,78,Highway,Car,6,0.0759493670886076
2025-01-20 12:00:00,12.94471916770389,77.67415069006745,17,Main Road,Bike,184,20.444444444444443
2025-01-20 13:00:00,13.092644507888123,77.65647709681166,34,Highway,Truck,121,3.4571428571428573
2025-01-20 14:00:00,12.902430894937964,77.61340325219733,55,Highway,Truck,176,3.142857142857143
2025-01-20 15:00:00,13.093975765341527,77.64768984185027,96,Highway,Bike,186,1.9175257731958764
2025-01-20 16:00:00,12.908631982390116,77.67570311226027,39,Main Road,Bike,22,1.1
2025-01-20 17:00:00,13.078228622739614,77.5808280643302,56,Highway,Bike,7,0.12280701754385964
2025-01-20 18:00:00,13.00554022181726,77.56540663231264,96,Main Road,Bike,139,2.865979381443299
2025-01-20 19:00:00,13.09859295922386,77.63351867711272,58,Service Road,Bike,175,8.898305084745763
2025-01-20 20:00:00,12.91475931294708,77.66156918838826,56,Highway,Car,170,2.982456140350877
2025-01-20 21:00:00,13.010770856880264,77.65245702695533,93,Main Road,Car,169,3.595744680851064
2025-01-20 22:00:00,13.09386050712382,77.65956272977174,91,Main Road,Truck,190,4.130434782608695
2025-01-20 23:00:00,13.00461956883403,77.58711666296259,27,Highway,Car,165,5.892857142857143
2025-01-21 00:00:00,13.025879727627052,77.663566843235,75,Service Road,Car,112,4.421052631578947
2025-01-21 01:00:00,13.039149737796924,77.52404181107413,77,Main Road,Car,191,4.897435897435898
2025-01-21 02:00:00,12.990908212953554,77.60889781959217,42,Highway,Bike,99,2.302325581395349
2025-01-21 03:00:00,13.025511616016813,77.50115173209963,45,Service Road,Truck,126,8.217391304347826
2025-01-21 04:00:00,13.01686286238462,77.56491716598005,91,Main Road,Truck,15,0.32608695652173914
2025-01-21 05:00:00,13.080231602098198,77.57329230697428,28,Main Road,Truck,72,4.9655172413793105
2025-01-21 06:00:00,12.909089276068292,77.57923453832186,37,Service Road,Truck,127,10.026315789473685
2025-01-21 07:00:00,12.956192637918447,77.63909344133798,49,Service Road,Car,117,7.02
2025-01-21 08:00:00,13.09008229681531,77.57771162025406,93,Highway,Car,102,1.0851063829787233
2025-01-21 09:00:00,13.078052756778183,77.58973872452451,85,Highway,Bike,97,1.127906976744186
2025-01-21 10:00:00,12.991131350557142,77.54750882617486,24,Main Road,Truck,26,2.08
2025-01-21 11:00:00,13.024026519560307,77.57465035832587,50,Service Road,Car,198,11.647058823529411
2025-01-21 12:00:00,12.955476236596226,77.54545392545263,48,Service Road,Car,176,10.775510204081632
2025-01-21 13:00:00,12.937624231944753,77.51463918475369,11,Service Road,Bike,131,32.75
2025-01-21 14:00:00,12.992739680987997,77.62068971867627,72,Main Road,Bike,138,3.780821917808219
2025-01-21 15:00:00,12.970670445605212,77.633642559711,38,Service Road,Bike,174,13.384615384615385
2025-01-21 16:00:00,13.016731222370174,77.62389806920193,83,Service Road,Car,29,1.0357142857142856
2025-01-21 17:00:00,12.915546927392997,77.59269880876012,75,Main Road,Car,189,4.973684210526316
2025-01-21 18:00:00,13.094878961533233,77.57595715603584,60,Highway,Bike,89,1.459016393442623
2025-01-21 19:00:00,13.097242148895921,77.67266672991437,84,Highway,Truck,59,0.6941176470588235
2025-01-21 20:00:00,13.039632342803948,77.60381635702724,86,Main Road,Bike,148,3.4022988505747125
2025-01-21 21:00:00,13.007219273268824,77.59583637552595,19,Service Road,Bike,99,14.850000000000001
2025-01-21 22:00:00,12.961905523257265,77.50512841316129,23,Main Road,Bike,146,12.166666666666666
2025-01-21 23:00:00,13.06275900394139,77.56824956552524,91,Highway,Bike,171,1.858695652173913
2025-01-22 00:00:00,13.036946234510776,77.57603912375717,60,Highway,Car,160,2.622950819672131
2025-01-22 01:00:00,12.93252338786898,77.57976455617938,82,Main Road,Truck,183,4.409638554216867
2025-01-22 02:00:00,13.082185436898769,77.61603447384547,48,Main Road,Bike,123,5.020408163265306
2025-01-22 03:00:00,13.064507448584633,77.60672050934538,37,Highway,Truck,181,4.7631578947368425
2025-01-22 04:00:00,13.089959982658385,77.62158101855869,12,Main Road,Truck,13,2.0
2025-01-22 05:00:00,13.045143901677672,77.65297665230842,93,Highway,Truck,190,2.021276595744681
2025-01-22 06:00:00,13.022683039187157,77.66259714774323,79,Main Road,Bike,177,4.425
2025-01-22 07:00:00,12.983648607258123,77.6436246152453,36,Main Road,Car,154,8.324324324324325
2025-01-22 08:00:00,13.086545696670802,77.69110473919099,11,Main Road,Bike,164,27.333333333333332
2025-01-22 09:00:00,13.073212777900082,77.50364651653527,47,Highway,Truck,46,0.9583333333333334
2025-01-22 10:00:00,12.909043734021239,77.53915559713671,12,Main Road,Truck,57,8.76923076923077
2025-01-22 11:00:00,12.905273394899451,77.50151257499563,25,Highway,Car,191,7.346153846153846
2025-01-22 12:00:00,12.97529267337561,77.62949494283092,49,Highway,Bike,78,1.56
2025-01-22 13:00:00,13.062110666156366,77.67960610979,11,Main Road,Truck,43,7.166666666666667
2025-01-22 14:00:00,13.097455225862989,77.54869645931527,90,Main Road,Car,126,2.769230769230769
2025-01-22 15:00:00,12.930083378220706,77.68540690895927,50,Highway,Truck,19,0.37254901960784315
2025-01-22 16:00:00,13.018826143070427,77.51205347805791,21,Highway,Car,161,7.318181818181818
2025-01-22 17:00:00,12.976178171326204,77.6868872053611,44,Service Road,Car,127,8.466666666666667
2025-01-22 18:00:00,13.09398287956292,77.57032453744793,74,Highway,Bike,115,1.5333333333333334
2025-01-22 19:00:00,13.068423784627141,77.52028416568984,64,Service Road,Truck,135,6.230769230769232
2025-01-22 20:00:00,13.067665740942227,77.59717435183727,54,Service Road,Bike,87,4.745454545454545
2025-01-22 21:00:00,12.993738631958994,77.55135531354411,88,Service Road,Truck,14,0.47191011235955055
2025-01-22 22:00:00,12.982963900467533,77.55697458039239,99,Main Road,Bike,96,1.92
2025-01-22 23:00:00,12.954681414386142,77.56145799298525,94,Main Road,Truck,33,0.6947368421052632
2025-01-23 00:00:00,12.911275099330187,77.66060517956653,71,Highway,Bike,39,0.5416666666666666
2025-01-23 01:00:00,13.07294447525101,77.60783225533505,58,Service Road,Car,10,0.5084745762711864
2025-01-23 02:00:00,13.062580201826016,77.5622615398312,34,Main Road,Truck,144,8.228571428571428
2025-01-23 03:00:00,13.099943534657227,77.62206675666218,32,Main Road,Truck,115,6.96969696969697
2025-01-23 04:00:00,13.09932736741478,77.64323013484464,33,Main Road,Car,42,2.4705882352941178
2025-01-23 05:00:00,13.011086341120526,77.55452480014671,47,Main Road,Bike,81,3.375
2025-01-23 06:00:00,13.053797483036101,77.58270982030507,37,Main Road,Truck,97,5.105263157894737
2025-01-23 07:00:00,13.088953145976486,77.5243772186674,30,Service Road,Truck,151,14.612903225806452
2025-01-23 08:00:00,13.069929478135482,77.53622986990693,63,Service Road,Bike,71,3.328125
2025-01-23 09:00:00,12.94946962034864,77.63622357079299,27,Service Road,Car,140,15.0
2025-01-23 10:00:00,12.990108827062018,77.53628766953912,45,Service Road,Bike,12,0.7826086956521738
2025-01-23 11:00:00,12.9258318830303,77.60503267673342,54,Highway,Bike,126,2.290909090909091
2025-01-23 12:00:00,13.090810205451744,77.64180925234449,82,Service Road,Bike,88,3.1807228915662655
2025-01-23 13:00:00,13.021234926890177,77.52137538461895,62,Main Road,Truck,179,5.682539682539683
2025-01-23 14:00:00,12.945728561100692,77.61346244392578,39,Service Road,Car,136,10.2
2025-01-23 15:00:00,13.034340136881172,77.55131255674027,69,Highway,Car,183,2.6142857142857143
2025-01-23 16:00:00,13.02362564809158,77.69258537504751,41,Main Road,Bike,89,4.238095238095238
2025-01-23 17:00:00,12.971632543606567,77.59670912934399,76,Service Road,Truck,199,7.753246753246753
2025-01-23 18:00:00,12.922711518439925,77.66119850995503,76,Service Road,Bike,49,1.9090909090909092
2025-01-23 19:00:00,13.03431463911856,77.61004530843125,37,Service Road,Truck,140,11.052631578947368
2025-01-23 20:00:00,13.004061540180759,77.50868250657096,53,Main Road,Truck,91,3.3703703703703702
2025-01-23 21:00:00,13.054463678347128,77.6266302751188,88,Main Road,Truck,20,0.449438202247191
2025-01-23 22:00:00,13.004032700222398,77.69028066844133,50,Highway,Truck,81,1.588235294117647
2025-01-23 23:00:00,13.070436300063708,77.62032236402926,72,Main Road,Car,199,5.4520547945205475
2025-01-24 00:00:00,13.010381367754897,77.66383777188535,32,Main Road,Truck,13,0.7878787878787878
2025-01-24 01:00:00,13.012187594307077,77.67684129266968,84,Service Road,Truck,64,2.2588235294117647
2025-01-24 02:00:00,13.07533072053167,77.54561595438979,57,Main Road,Bike,82,2.8275862068965516
2025-01-24 03:00:00,12.98069657324248,77.54240896798164,41,Service Road,Bike,81,5.785714285714286
2025-01-24 04:00:00,12.926803045690129,77.6221961977702,66,Service Road,Car,75,3.3582089552238803
2025-01-24 05:00:00,12.905756535262668,77.58220569396134,42,Main Road,Bike,19,0.8837209302325582
2025-01-24 06:00:00,13.051027451134724,77.66797226057335,33,Highway,Truck,75,2.2058823529411766
2025-01-24 07:00:00,13.024061910270692,77.68000462467961,48,Highway,Bike,106,2.163265306122449
2025-01-24 08:00:00,13.040815953619845,77.57068427586054,43,Main Road,Car,173,7.863636363636363
2025-01-24 09:00:00,12.942592832301782,77.5473741117949,65,Highway,Bike,26,0.3939393939393939
2025-01-24 10:00:00,12.927274295117353,77.65610510304877,37,Service Road,Bike,156,12.315789473684212
2025-01-24 11:00:00,12.902908933133578,77.55496120710963,46,Service Road,Car,117,7.468085106382979
2025-01-24 12:00:00,12.97011751176132,77.66452286370274,16,Main Road,Car,176,20.705882352941178
2025-01-24 13:00:00,13.017983537370927,77.58474765072975,77,Highway,Truck,5,0.0641025641025641
2025-01-24 14:00:00,12.978448809019946,77.6335099798583,46,Highway,Bike,14,0.2978723404255319
